10784299	Naalala ko noong bata ako noong dekadang 1970 sa Pilipinas, maraming komiks sa Tagalog, iba't-ibang klase. Nagpapatuloy ang kababalaghang iyon. Ngayon, partikular na natutuwa ako sa ganap na isinaling librong pantasyang The Explorers ni Kirsten Nimwey sa Tagalog. Sa pagbuti ng makinang pagsasalin, marahil ay magkakaroon ng maraming buong aklat na isinalin sa pamamagitan ng makina, na maaaring may ilang pag-edit at pag-iikot ng tao, sa mga darating na dekada. Ang makinang pagsasalin ay higit na mas mahusay ngayon kaysa sampung taon lamang ang nakalipas. Makakaapekto ito sa panitikan ng maraming wika.	10784294	I remember as a child in the 1970s in the Philippines, there were many comics in Tagalog, of different genres. That phenomenon continues. Today, I enjoy particularly the wholly translated fantasy book The Explorers by Kirsten Nimwey into Tagalog. With machine translation greatly improving, maybe there will be many whole books translated by machine, with maybe some human editing and tinkering, in the coming decades. Machine translation is much better now than just ten or so years ago. It will affect the literature of many languages.
10785940	Ang pamilyang Mehikano ay patuloy na kumakain ng bukong may kasamang pagkaing-dagat pagkatapos ng pista sa dalampasigan.	10785748	The Mexican family kept eating coconut with seafood after the beach party was over.
10785942	Ang mga lalaking Mehikano ay patuloy na kumakain ng bukong may kasamang pagkaing-dagat at tsokolate pagkatapos ng pista sa dalampasigan.	10785772	The Mexican men kept eating coconut with seafood with chocolate after the beach party was over.
8636068	Hindi totoo.	10787078	It's not factual.
10787087	Naniniwala akong hindi ito makatotohanan.	10787084	I believe that it's not factual.
10787098	Mayroong inhibitor sa inyong utak na nagpapalagay sa inyong ako ay isang normal na tao, kaya maaari akong maglakad sa gitna ng mga tao.	10787094	There's an inhibitor in your brains that makes you think that I'm a normal human being, so I can walk amongst people.
10787103	Ngayon ay hindi isang napakahirap na araw. May mga maiingay lamang na mga tao.	10787101	Today wasn't a very difficult day. There were just some noisy people.
10787111	Marami sa inyo ang labis na nag-aalala tungkol sa kasarian. Sa kultura ko, hindi ako ganoon kalalaki, pero para nga sa kultura ninyo ako. Relatibo ang pagkalalaki ayon sa kultura.	10787109	Many of you are very concerned about gender. In my culture, I'm not so masculine, but I seem so in your culture. Masculinity is relative by culture.
10787136	Ang mga intelektuwal ay hindi palaging naghahanap ng pagiging kumplikado sa pagpili ng isang wika. Maraming mga intelektuwal ang pumipili ng isang wikang regular at simple, dahil ito ay mas nakakaakit sa kanila nang makamatematika.	10787134	Intellectuals don't necessarily look for complexity in choosing a language. Many intellectuals choose a language with regularity and simplicity, as it is more mathematically appealing to them.
10789597	Sapat na ako sa inyong kahirapan laban sa agham.	10789596	I've had enough of your anti-science poverty.
10789671	May inhibitor sa utak ninyo para hindi kayo nagtatanong kung bakit marunong kayong magtagalog na hindi ninyo natutunan sa paaralan.	10789667	There's an inhibitor in your brains that makes you not question why you know Tagalog that you never learned from school.
10789689	Kung ang isa sa mga Unang Tao ay makapasok sa mundo ng mga Huling Tao, makikita niya ang maraming bagay na pamilyar at maraming tila kakaibang baluktot at baluktot. Ngunit halos lahat ng bagay na pinakanatatangi sa huling uri ng tao ay makakatakas sa kanya. Maliban kung sasabihin sa kanya na sa likod ng lahat ng halata at kahanga-hangang katangian ng sibilisasyon, sa likod ng lahat ng panlipunang organisasyon at personal na pakikipagtalik ng isang mahusay na komunidad, ay may iba pang mundo ng espirituwal na kultura, sa paligid niya, ngunit sa kabila ng kanyang kama, siya ay wala nang pinaghihinalaan ang pagkakaroon nito kaysa sa isang pusa sa London na pinaghihinalaan ang pagkakaroon ng pananalapi o panitikan.	10789687	If one of the First Men could enter the world of the Last Men, he would find many things familiar and much that would seem strangely distorted and perverse. But nearly everything that is most distinctive of the last human species would escape him. Unless he were to be told that behind all the obvious and imposing features of civilization, behind all the social organization and personal intercourse of a great community, lay a whole other world of spiritual culture, round about him, yet beyond his ken, he would no more suspect its existence than a cat in London suspects the existence of finance or literature.
10789721	Ngunit ang ugali ng galaksiya ay hindi malungkot ngunit masaya. Ang simbiyosis ay lubos na nagpabuti sa sining ng telepatikong komunyon; at ngayon, sa wakas, ang maraming uri ng espiritung bumubuo sa galaksiyang lipunan ay mahigpit na nakagapos sa pagkakaunawaan sa isa't isa kung kaya't lumitaw mula sa kanilang magkakatugmang pagkakaiba-iba ang isang tunay na galaksiyang pag-iisip, na ang pag-abot ng kaisipan ay nalampasan ng mga bituin at mga mundo hanggang sa mga itong nilagpasan ang kanilang sariling mga indibidwal.	10789717	Yet the temper of the galaxy was not sad but joyful. The symbiosis had greatly improved the art of telepathic communion; and now at last the many kinds of spirit which composed the galactic society were bound so closely in mutual insight that there had emerged out of their harmonious diversity a true galactic mind, whose mental reach surpassed that of the stars and the worlds as far as these surpassed their own individuals.
10789737	Ang muling pagsilang ng Budista ay iba sa reingkarnasyon ng Hindu. Ang muling pagsilang ay ang transmigrasyon ng "karmang tendensiya" o "daloy ng kamalayan." Samantala, ang reingkarnasyon ay ang transmigrasyon ng "kaluluwa."	10789729	Buddhist rebirth is different from Hindu reincarnation. Rebirth is the transmigration of "karmic tendencies" or "stream of consciousness." Meanwhile, reincarnation is the transmigration of "soul."
10790043	Isang araw, gusto ko rin maging isang masamang matandang bruha.	10322437	One day I, too, would like to be a mean old hag.
10790045	Magdadala ako ng sarili kong pagkain kung ako sa iyo.	10359391	I'd bring my own food if I were you.
10790047	Lasing ka. Ibigay mo sa akin ang iyong mga susi.	10430686	You're drunk. Give me your keys.
10804202	Ang "Hanggang Ikumpara ang Hapones-Awstronesyo I" ni Takao Kawamoto ay nagpapakitang ang Hapones ay kaugnay ng Awstronesyong pamilya ng mga wika, ang mga wika sa Pasipiko. Nakabatay ang demonstrasyon sa pagpapares ng ilang daang salita ng Lumang Hapones (OJ) sa mga salita ng Proto-Awstronesyo (PA) o isa sa mga sangay nito. Anong klase ang mundong ito noong sinaunang panahon? Nakarinig ako ng mga teoryang noong sinaunang panahong Pre-Kolumbiyano, ang mga taga-Isla ng Pasipiko ay naglalayag hanggang sa mga baybayin ng Pasipiko ng mga Amerika. Naniniwala akong nangyari iyon. Kaya, malamang na may mga ugnayan sa pagitan ng mga tribung Polinesyo at mga tribung Amerindiyo. "Dalubwikaang Ebidensiya para Prehistorikong Polinesya—Kontakto sa Timog California" nina Kathryn Klar at Terry L. Jones ang nagpapaliwanag sa temang binabanggit ang mga pangkat ng wikang Amerindiyong Chumashan at Gabrielino sa Timog California. Ang ilang kontaktong Pre-Kolumbiyano sa pagitan ng mga Amerika at Polinesya ay makikita mula sa pagkakaroon ng Timog Amerikanong kamote (Ipomoea batatas) sa mga lugar arkeolohikong Polinesyo, pinaka-kapansin-pansin mula sa Mangaia, Kapuluan Cook (mga 1000 CE).	10804173	"Toward a Comparative Japanese-Austronesian I" by Takao Kawamoto demonstrates that Japanese is cognate with the Austronesian family of languages, the Pacific languages. The demonstration bases itself on pairing a few hundreds of words of Old Japanese (OJ) with words of Proto-Austronesian (PA) or one of its branches. What was this world like in those ancient times? I have heard theories that in ancient Pre-Columbian times, Pacific Islanders made voyages reaching as far as the Pacific coasts of the Americas. I believe such did happen. So, there were likely contacts between Polynesian tribes and Amerindian tribes. "Linguistic Evidence for a Prehistoric Polynesia—Southern California Contact Event" by Kathryn Klar and Terry L. Jones expounds on the theme, mentioning the Amerindian language groups Chumashan and Gabrielino in southern California. Some Pre-Columbian contact between the Americas and Polynesia is evident from the ubiety of the South American sweet potato (Ipomoea batatas) in Polynesian archaeological sites, most notably from Mangaia, Cook Islands (circa 1000 CE).
8649788	Alam ko na gusto kang makita ni Tom.	7170842	I know that Tom wanted to meet you.
3856789	Pasensya na dahil ang tagal mong naghintay.	6676831	I'm sorry that I kept you waiting so long.
1823806	Di sa kung anong sinasabi, kundi kung paano.	7197228	It isn't what you say, but how you say it.
10815572	Alam kong hindi ka talagang nakakaaburido. Hindi ka lang madaldal.	10815571	I know that you're not really boring. You're just not talkative.
10818018	Si Abraham na aking kapitbahay ay anak ni Moli, isang Taga-Fijing may lahing Tsino at Bumbay, at si Leong, isang Taga-Fijing may lahing Tsino. Dumating si Abraham sa Canada sa edad na 14, habang si Isaac na kanyang kapatid ay 8, at si Sandrang kanyang kapatid na babae ay 4. Kaya, si Abraham, na mahigit anim na dekada na ngayon, ay mayroon pa ring magandang alaala sa Fiji. May alam pa siyang wikang Fiji, ngunit hindi alam ng kanyang mga kapatid. Natuto siyang magsalita ng Kantones para sa pamilya ng kanyang asawa. Sa Fiji, may alam siyang Hindi mula sa mga kaibigan.	10817798	Abraham my neighbour is the son of Moli, a Fijian of Chinese and East Indian descent, and Leong, a Fijian of Chinese descent. Abraham arrived in Canada at the age of 14, whilst Isaac his brother was 8, and Sandra his sister was 4. So, Abraham, over six decades old now, still has good memory of Fiji. He still knows some Fijian, but his siblings do not. He learned to speak Cantonese for his wife's family. In Fiji, he knew some Hindi from friends.
2281187	Iniisip kong ipasara na ang savings account ko.	6872959	I'm thinking of closing my savings account.
10170184	Sabi ni Tom kay Mary daw ito.	7176868	Tom said that this belonged to Mary.
10830226	Ang Indiya—Bhārat—ay puno pa rin ng misteryo sa akin. Hindi ko pa rin maiiba ang Hindi mula sa Punjabi kapag narinig ko ang isang pag-uusap. Sa mga wikang Bumbay, ang mga paborito ko ay Pali, Sanskrit, at Tamil. Ang Pali ay ang liturhikong wika ng Timog Budismo, habang ang Sanskrit ay ang liturhikong wika ng Hilagang Budismo at Hinduismo. Ang Tamil ay opisyal sa Singapura, kasama ang Mandarin, Malayo, at Ingles.	10830181	India—Bhārat—is still full of mystery to me. I still cannot differentiate Hindi from Punjabi upon overhearing a conversation. Of East Indian languages, my favourites are Pali, Sanskrit, and Tamil. Pali is the liturgical language of Southern Buddhism, whilst Sanskrit is the liturgical language of Northern Buddhism and Hinduism. Tamil is official in Singapore, along with Mandarin, Malay, and English.
9773198	Akala ko hindi ka na babalik.	7172055	I thought that you were never going to come back.
8665896	Hindi ko na yata kailangan pa ng tulong.	6246746	I don't think I'll need any more help.
10834843	Ang libangan ni Bratislav ay ufolohiya. Hindi niya iniisip na ang paksang ito ay psewdosiyensiya, ngunit isang tunay na paghahanap ng katotohanan.	10834838	Bratislav's hobby is ufology. He doesn't think that this subject is pseudoscience, but a real search for truth.
10891164	May patay na pusa doon.	8319155	There is a dead cat in there.
10891171	Parang hindi mo yata pinanood yung video hanggang huli.	8250848	I think you didn't watch the video to the end.
10957049	May alam ako sa pagbabasa pagdating sa Pilipino. Kapag maraming Pilipino ang nagbabasa, lalo na ang mga piling tao, nagbabasa sila sa Ingles, sa kabila nito ay karaniwang nagsasalita sila sa isang katutubong wika araw-araw. Ang Pilipinas ay mataas ang tainga-bibig pagdating sa katutubong wika. Gayunpaman, mayroong ilang komiks at iba pang panitikan sa Tagalog para sa masa. Maraming Pilipino ang ayaw talagang magbasa sa Ingles, dahil marahil ay hindi ito nakakaakit sa kanila, kaya bihira silang magbasa, ngunit sa halip, manood ng telebisyon, mga video, o sinehan, kadalasan sa katutubong wika. Palagay ko na ang mga titik Romano ay hindi nakakaakit ng ilang mga Pilipino. Ang Tagalog ay hindi na nakasulat sa sinaunang sulat na Baybayin, ngunit ang Unikodong Istandard ay kinukunserba ang mga silabograma. Hindi pa malawak ang panitikang Tagalog, hindi katulad ang karatig na panitikang Indonesia. Ang Ingles ay parang mabulang kulay-rosas na soda, habang ang Tagalog ay parang dilaw na kayumangging kasabang keyk. (May mga Pranses na nagpahayag na ang Tagalog ay mas parang kulay-abong pating sa dagat. Pero naisip ko na itinutumbas ng ilang Italyano ang Tagalog sa ispageti ng tintang pusit. Siguro, ang Tagalog ay parang Espanyol na "jamón de pata negra," isang mamahaling piling pagkain.)	10957045	I know some things about reading when it comes to Filipinos. When many Filipinos read, especially the elite, they read in English, although they commonly speak an indigenous language every day. The Philippines is highly aural-oral when it comes to the indigenous language. There are, nevertheless, some comics and other literature in Tagalog for the masses. Many Filipinos do not really want to read in English, as maybe it does not attract them, so they seldom read, but instead watch television, videos, or cinema, most commonly in the indigenous language. I suspect that Roman letters do not attract some Filipinos. Tagalog is no longer written in the ancient Baybayin script, but the Unicode Standard conserves the syllabograms. Tagalog literature is not yet extensive, as is that of neighbouring Indonesia. English is like a fizzy pink soda, whilst Tagalog is like a yellow-brown cassava cake. (Some French have stated that Tagalog is more like a grey shark in the sea. But I could imagine some Italians equating Tagalog with squid ink spaghetti. Maybe Tagalog is like Spanish "jamón de pata negra," an expensive delicacy.)
